AudioFileName,SpeakerID,Gender,Transcript
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1592.mp3,SP1,M, Lū'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1593.mp3,SP1,M, Pīē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1594.mp3,SP1,M, Lû'nsɔ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1595.mp3,SP1,M, Nzhìèkū'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1596.mp3,SP1,M, Lú'nɑ̄'/mʉ̄ɑ̄lū'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1597.mp3,SP1,M, Njò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1598.mp3,SP1,M, Nɑ̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1599.mp3,SP1,M, Sóh tʉ̄ɑ̄ nɑ́ nɑ̄'. Nɑ̄' lɑ́ tʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1600.mp3,SP1,M, Ngwá' cōh nɑ́ nɑ̄'. Nɑ̄' lɑ́ cōh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1601.mp3,SP1,M, Mbɑ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1602.mp3,SP1,M, Kā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1603.mp3,SP1,M, Càk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1604.mp3,SP1,M, Nsòhnkā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1605.mp3,SP1,M, Nshǐnshǐnɑ̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1606.mp3,SP1,M, Nsā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1607.mp3,SP1,M, Nsá' nkùɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1608.mp3,SP1,M, Wúzɑ́ njɑ̌hnǎm yá' pīh. Wúzɑ́ njɑ̌hnǎm yá' kǔ' zɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1609.mp3,SP1,M, Wúzɑ́ mbūànzɑ́ yá' pīh. Wúzɑ́ mbūànzɑ́ yá' kǔ' zɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1610.mp3,SP1,M, Khʉ̀khʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1611.mp3,SP1,M, Ngòòmbōk/kú'kà'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1612.mp3,SP1,M, Ngòfāt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1613.mp3,SP1,M, Nshʉ̀ɑ̀sòm. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1614.mp3,SP1,M, Nkùɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1615.mp3,SP1,M, Ncwààntíé yá' pīh. Ncwààntíé yá' kǔ' zɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1616.mp3,SP1,M, Sú'/thʉ́' njò'ndāk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1617.mp3,SP1,M, Pɑ́ɑ́kā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1618.mp3,SP1,M, Sóh tʉ̄ɑ̄ nɑ́ wúzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1619.mp3,SP1,M, Wúzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1620.mp3,SP1,M, Nkwéntōm/Nkwéndāk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1621.mp3,SP1,M, Pēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1622.mp3,SP1,M, Ntū'/Ntúntū'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1623.mp3,SP1,M, Njɑ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1624.mp3,SP1,M, Zúsōh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1625.mp3,SP1,M, Mvát mbìyā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1626.mp3,SP1,M, Pǎ'mvāt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1627.mp3,SP1,M, Mvāt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1628.mp3,SP1,M, Lʉ̀ɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1629.mp3,SP1,M, Kū'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1630.mp3,SP1,M, Cīcō'ò ca᷅h ngwá' mbú á lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1631.mp3,SP1,M, Cīcō'ò mbɑ́ ó cāh ngwá' mbú á ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1632.mp3,SP1,M, Pǎ' kwèlè'/kòlə̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1633.mp3,SP1,M, Cīcō'ò mbɑ́ ó cāh sóh mbú á ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1634.mp3,SP1,M, Kɑ́ tɑ́ ó mɑ̀nkwé' làh nzɑ̄ ɑ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1635.mp3,SP1,M, Kɑ́ tɑ́ ó mɑ̀nkwé' làh nzɑ̄ nɑ́ njɑ̌hnàm ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1636.mp3,SP1,M, Kɑ́ tɑ́ ó mɑ̀nkwé' làh nzɑ̄ mbūànzɑ̄ ɑ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1637.mp3,SP1,M, Kɑ́ tɑ́ ó mɑ̀nkwé' làh ndáh ncwáántīē ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1638.mp3,SP1,M, Kɑ́ tɑ́ ó mɑ̀nkə́' làh nū ū ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1639.mp3,SP1,M, Wěn mɑ̀nkə́' có'nshù ú ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1640.mp3,SP1,M, Có'nshù (qui remercie la bouche d’avoir travailler).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1641.mp3,SP1,M, Kɑ́ bɑ́ wū làh nzɑ̄ nɑ́ njɑ̌hnàm ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1642.mp3,SP1,M, Kɑ́ bɑ́ wū làh nzɑ̄ mbūànzɑ̄ ɑ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1643.mp3,SP1,M, Kɑ́ bɑ́ wū làh ncwáántīē? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1644.mp3,SP1,M, Pàt ndáh mò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1645.mp3,SP1,M, Nɑ̂' mbìyā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1646.mp3,SP1,M, Nɑ̂' pēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1647.mp3,SP1,M, Nɑ̂' nzhʉ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1648.mp3,SP1,M, Ǒ mɑ̀mbát nkwé' ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1649.mp3,SP1,M, Ǒ mɑ̀nkwé' làh nnū nshì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1650.mp3,SP1,M, Ǒ mɑ̀nkwé' tɑ̀' ntû' nshì í ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1651.mp3,SP1,M, Nzâknù 28. Zʉ̌'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1652.mp3,SP1,M, Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí làh nsāhnǔ nɑ́ nǔ mfɑ̀’. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1653.mp3,SP1,M, Kǒm/kə̌b mɑ̀ntō' nɑ́ yàā ndɑ̀h ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1654.mp3,SP1,M, Kǒm/kə̌b mɑ̀mmíé nɑ́ yàā ndɑ̀h ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1655.mp3,SP1,M, Túmfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1656.mp3,SP1,M, Yò túmfɑ̌' mɑ́ kɑ́ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1657.mp3,SP1,M, Ngén mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1658.mp3,SP1,M, Zʉ̌'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1659.mp3,SP1,M, Nkǒ'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1660.mp3,SP1,M, Ndʉ̄ɑ̀mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1661.mp3,SP1,M, Ŋwɑ̀'nǐcwě'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1662.mp3,SP1,M," Ŋwɑ̀'nǐvɑ̀h, ŋwɑ̀'nǐcwě’vɑ̀h. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1663.mp3,SP1,M, Ŋwɑ̀’nǐkóntâ’ mfɑ̀’. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1664.mp3,SP1,M, Ǎ mɑ̀ hwīēsì. Ǎ lǎh hwīēsì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1665.mp3,SP1,M, Hwīēsǐ mɑ̄vʉ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1666.mp3,SP1,M, Ǎ mɑ̀ hwīēsǐ mɑ̄vʉ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1667.mp3,SP1,M, Hwīēsǐ táàvʉ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1668.mp3,SP1,M, Ǎ mɑ̀ hwīēsǐ táàvʉ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1669.mp3,SP1,M, Ndáh hwīēsì līē' nshʉ̀' (tɑ̀' līē').
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1670.mp3,SP1,M," Kèēmfɑ̀', ŋwɑ̀’nǐ kèēmfɑ̀'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1671.mp3,SP1,M," Kèēmfɑ̀', mbʉ́ɑ́ mfɑ̀'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1672.mp3,SP1,M," Mfɑ̀’ndīēkò, sʉ̄ʉ̀mfɑ̀'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1673.mp3,SP1,M, Làh nsɑ̄' ndʉ̄ɑ̄… / Mbì' … (cf. Mbí': Porter une lourde charge)
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1674.mp3,SP1,M, Zhî'sǐ mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1675.mp3,SP1,M, Ngā'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1676.mp3,SP1,M, Ghá'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1677.mp3,SP1,M, Támnkòò/Vâ'sì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1678.mp3,SP1,M, Ntâmnkòò (pl. pɑ̌ntámnkòò). Mvâ’nkà’ (pl. pɑ̌mvá’nkà’).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1679.mp3,SP1,M, Ndɑ̌h mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1680.mp3,SP1,M, Shwì'ndɑ̀h. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1681.mp3,SP1,M, Ntōm mfɑ̀'/ntə̄b mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1682.mp3,SP1,M, Ǎ tóm mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1683.mp3,SP1,M, Njók wěn mfɑ̀'. Ntēh wěn mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1684.mp3,SP1,M, Ǎ mɑ̀nzɑ̄ kòm/kə̀b ntìé'è. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1685.mp3,SP1,M, Ngɑ̌ mvɑ̄h nēhē/ngɑ̌ mɑ̀mvɑ̄h nēhē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1686.mp3,SP1,M, Pó ncō' mfɑ̀' ma᷅ mbə̀pə̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1687.mp3,SP1,M, Pō sǐ' ncóh ncō' mfɑ̀' ma᷅ bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1688.mp3,SP1,M, Làh nsí' njēēngʉ̄ɑ̄' bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1689.mp3,SP1,M, Ngɑ̌ púá tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1690.mp3,SP1,M, Ngɑ̌ cáhsí tɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1691.mp3,SP1,M, Pómfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1692.mp3,SP1,M, Có'mfɑ̀'/nkɑ̄ɑ̀mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1693.mp3,SP1,M, Phʉ́mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1694.mp3,SP1,M, Mēnìá' mfɑ̀'. Ndāhndáh mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1695.mp3,SP1,M, Ndōō mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1696.mp3,SP1,M, Pó mfɑ́' tɑ̄ nzɑ̄. Pó ncāk tɑ̄ nzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1697.mp3,SP1,M, Ntēnɑ̄ mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1698.mp3,SP1,M, Lǎhmfɑ̀'. Mbʉ́ɑ́ lǎh wèn mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1699.mp3,SP1,M, Ndáh wěn mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1700.mp3,SP1,M, Kǒm/kə̌b pɑ̌mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1701.mp3,SP1,M, Mfɑ́' kǎm ndɑ̀h. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1702.mp3,SP1,M, Mfɑ́' kǎm ndɑ̀h. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1703.mp3,SP1,M, Mfɑ́' nkwèè ndɑ̌h mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1704.mp3,SP1,M," Ndʉ̄ɑ̀mfɑ̀', lə̀ə̀, zʉ᷅' mfɑ̌'mbō. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1705.mp3,SP1,M, Ngà'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1706.mp3,SP1,M, Ghɑ̀' ngà'mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1707.mp3,SP1,M, Tʉ́ɑ́nshǔ phʉ́mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1708.mp3,SP1,M, Tɑ̀' ncôptū. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1709.mp3,SP1,M, Ngà'mfɑ̌'mbō. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1710.mp3,SP1,M, Wèn mɑ̀ ǎ tēnɑ̄ mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1711.mp3,SP1,M," Ngà' tēhsítū/tēhsípō, nzhî’sì. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1712.mp3,SP1,M, Tɑ̀' nzɑ̂kǒm pɑ̌mfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1713.mp3,SP1,M, Ndʉ̄ɑ̀ pɑ̀ncákmfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1714.mp3,SP1,M," Tə́hmfɑ̀', lǎkmfɑ̀', nkhǔmfɑ̀'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1715.mp3,SP1,M," Lə̀ə̀, zʉ̌'mfɑ̀'. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1716.mp3,SP1,M, Zhínǔmfɑ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1717.mp3,SP1,M, Lə̀ə̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1718.mp3,SP1,M, Nzâknù 29. Ghə̀ə̀ ndìàndìà. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1719.mp3,SP1,M, Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí làh nsāh nzhǐnzhǐ ghə̀ə̀ yì wěn ngə́ə́ ndìàndìà lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1720.mp3,SP1,M," Nɑ́ yà mbʉ́ɑ́ yēē/yīī…, nɑ́ yà kwà'sì… "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1721.mp3,SP1,M, Sʉ̀ɑ̄ mbǒ'nkhǔ mɑ̀ntō' ntám mbǔ'nkěn nɑ́ yàā ndɑ̀h ? 
